path,label,width,height,aspect_ratio,group_id,split
D:\DS107-ImageDetector\01-data\cleaned\real\W4H1HAMjzFE.png,real,1280,960,1.333,W4H1HAMjzFE,train
D:\DS107-ImageDetector\01-data\cleaned\real\W6u_HFfrGaY.png,real,1067,1600,0.667,W6u_HFfrGaY,train
D:\DS107-ImageDetector\01-data\cleaned\real\wBZF5ZuhGnU.png,real,1067,1600,0.667,wBZF5ZuhGnU,train
D:\DS107-ImageDetector\01-data\cleaned\real\wLiicfsUUiE.png,real,1280,1024,1.25,wLiicfsUUiE,train
D:\DS107-ImageDetector\01-data\cleaned\real\WMVb4WSAaYc.png,real,1059,1600,0.662,WMVb4WSAaYc,train
D:\DS107-ImageDetector\01-data\cleaned\real\WnrYhGf3jeM.png,real,1280,720,1.778,WnrYhGf3jeM,train
D:\DS107-ImageDetector\01-data\cleaned\real\wSVYnUQoazo.png,real,1280,853,1.501,wSVYnUQoazo,train
D:\DS107-ImageDetector\01-data\cleaned\real\wUBIP2rkRp0.png,real,1067,1600,0.667,wUBIP2rkRp0,train
D:\DS107-ImageDetector\01-data\cleaned\real\Ww9Airw6h7I.png,real,1067,1600,0.667,Ww9Airw6h7I,train
D:\DS107-ImageDetector\01-data\cleaned\real\WXK5QNT5F8A.png,real,1067,1600,0.667,WXK5QNT5F8A,train
D:\DS107-ImageDetector\01-data\cleaned\real\x8_OcXf8TUU.png,real,1280,851,1.504,x8_OcXf8TUU,train
D:\DS107-ImageDetector\01-data\cleaned\real\xA-qf1joVHE.png,real,1280,853,1.501,xA-qf1joVHE,train
D:\DS107-ImageDetector\01-data\cleaned\real\xe3STGBmJp4.png,real,1280,853,1.501,xe3STGBmJp4,train
D:\DS107-ImageDetector\01-data\cleaned\real\XgMKVW-ZqDc.png,real,1200,1600,0.75,XgMKVW-ZqDc,train
D:\DS107-ImageDetector\01-data\cleaned\real\XH3oEd3ARsc.png,real,1280,853,1.501,XH3oEd3ARsc,train
D:\DS107-ImageDetector\01-data\cleaned\real\Xik0i0ru0QQ.png,real,900,1600,0.562,Xik0i0ru0QQ,train
D:\DS107-ImageDetector\01-data\cleaned\real\XKBWYHrjvS8.png,real,1280,853,1.501,XKBWYHrjvS8,train
D:\DS107-ImageDetector\01-data\cleaned\real\xm9aaDKDFto.png,real,1280,960,1.333,xm9aaDKDFto,train
D:\DS107-ImageDetector\01-data\cleaned\real\XwrVA7TF7FY.png,real,1280,853,1.501,XwrVA7TF7FY,train
D:\DS107-ImageDetector\01-data\cleaned\real\xXvnBAe7CUo.png,real,1059,1600,0.662,xXvnBAe7CUo,train
D:\DS107-ImageDetector\01-data\cleaned\real\Y4C_co9Hxvs.png,real,1280,853,1.501,Y4C_co9Hxvs,train
D:\DS107-ImageDetector\01-data\cleaned\real\YaZofELTrlQ.png,real,1280,853,1.501,YaZofELTrlQ,train
D:\DS107-ImageDetector\01-data\cleaned\real\Yck6x8c3RXw.png,real,1067,1600,0.667,Yck6x8c3RXw,train
D:\DS107-ImageDetector\01-data\cleaned\real\Ycy6N3hpXak.png,real,1280,850,1.506,Ycy6N3hpXak,train
D:\DS107-ImageDetector\01-data\cleaned\real\yEj7ZRQHiVc.png,real,1280,960,1.333,yEj7ZRQHiVc,train
D:\DS107-ImageDetector\01-data\cleaned\real\ypbSp0Olcjw.png,real,1280,853,1.501,ypbSp0Olcjw,train
D:\DS107-ImageDetector\01-data\cleaned\real\ysjE_t0OBRA.png,real,1059,1600,0.662,ysjE_t0OBRA,train
D:\DS107-ImageDetector\01-data\cleaned\real\yTC0AieiNm0.png,real,1200,1600,0.75,yTC0AieiNm0,train
D:\DS107-ImageDetector\01-data\cleaned\real\yURcxTc7PJk.png,real,1280,850,1.506,yURcxTc7PJk,train
D:\DS107-ImageDetector\01-data\cleaned\real\y_iObAQBow8.png,real,1200,1600,0.75,y_iObAQBow8,train
D:\DS107-ImageDetector\01-data\cleaned\real\z2Kj3rRKlu4.png,real,1280,853,1.501,z2Kj3rRKlu4,train
D:\DS107-ImageDetector\01-data\cleaned\real\z944TIu1kZ0.png,real,1280,853,1.501,z944TIu1kZ0,train
D:\DS107-ImageDetector\01-data\cleaned\real\zCFXtbwRwF0.png,real,1131,1600,0.707,zCFXtbwRwF0,train
D:\DS107-ImageDetector\01-data\cleaned\real\zLlZNo4e3-c.png,real,1280,853,1.501,zLlZNo4e3-c,train
D:\DS107-ImageDetector\01-data\cleaned\real\ZMkRpHNyBIU.png,real,1280,853,1.501,ZMkRpHNyBIU,train
D:\DS107-ImageDetector\01-data\cleaned\real\zOlDSPhYRd8.png,real,1067,1600,0.667,zOlDSPhYRd8,train
D:\DS107-ImageDetector\01-data\cleaned\real\zShPDbJdqTg.png,real,1280,853,1.501,zShPDbJdqTg,train
D:\DS107-ImageDetector\01-data\cleaned\real\ZvadX_0TMxA.png,real,1030,1600,0.644,ZvadX_0TMxA,train
D:\DS107-ImageDetector\01-data\cleaned\real\ZX2olZtoD10.png,real,1280,1600,0.8,ZX2olZtoD10,train
D:\DS107-ImageDetector\01-data\cleaned\real\_9hIu3GdUWY.png,real,1067,1600,0.667,_9hIu3GdUWY,train
D:\DS107-ImageDetector\01-data\cleaned\real\_Dxw3gSVezo.png,real,1067,1600,0.667,_Dxw3gSVezo,train
D:\DS107-ImageDetector\01-data\cleaned\real\_HvHc9Qa-W4.png,real,1280,853,1.501,_HvHc9Qa-W4,train
D:\DS107-ImageDetector\01-data\cleaned\real\_NW8nzJFf54.png,real,1280,853,1.501,_NW8nzJFf54,train
D:\DS107-ImageDetector\01-data\cleaned\real\_qtkjNPxTgc.png,real,1067,1600,0.667,_qtkjNPxTgc,train
D:\DS107-ImageDetector\01-data\cleaned\real\_RsxV08mr30.png,real,1280,853,1.501,_RsxV08mr30,train
D:\DS107-ImageDetector\01-data\cleaned\real\_Urhnvu18yk.png,real,1280,960,1.333,_Urhnvu18yk,train
D:\DS107-ImageDetector\01-data\cleaned\real\_zllrA-129Q.png,real,1280,853,1.501,_zllrA-129Q,train
D:\DS107-ImageDetector\01-data\cleaned\fake\-9hoGk3b0k0.png,fake,896,896,1.0,-9hoGk3b0k0,train
D:\DS107-ImageDetector\01-data\cleaned\fake\-HYhzdlSO-w.png,fake,896,896,1.0,-HYhzdlSO-w,train
D:\DS107-ImageDetector\01-data\cleaned\fake\-IpnUjjxerA.png,fake,896,896,1.0,-IpnUjjxerA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\-K0BuzIKMqU.png,fake,896,896,1.0,-K0BuzIKMqU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\-lF9mpr57JE.png,fake,896,896,1.0,-lF9mpr57JE,train
D:\DS107-ImageDetector\01-data\cleaned\fake\-ww12tmQLOk.png,fake,896,896,1.0,-ww12tmQLOk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\-x4DdZZtd88.png,fake,896,896,1.0,-x4DdZZtd88,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003252.png,fake,512,328,1.561,00000003252,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003256.png,fake,600,392,1.531,00000003256,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003266.png,fake,512,344,1.488,00000003266,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003277.png,fake,640,416,1.538,00000003277,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003280.png,fake,640,320,2.0,00000003280,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003284.png,fake,960,1208,0.795,00000003284,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003285.png,fake,640,480,1.333,00000003285,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003286.png,fake,640,480,1.333,00000003286,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003289.png,fake,560,320,1.75,00000003289,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003290.png,fake,640,848,0.755,00000003290,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003291.png,fake,496,328,1.512,00000003291,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003295.png,fake,576,432,1.333,00000003295,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003297.png,fake,792,528,1.5,00000003297,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003306.png,fake,816,520,1.569,00000003306,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003307.png,fake,640,424,1.509,00000003307,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003325.png,fake,640,384,1.667,00000003325,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003346.png,fake,456,328,1.39,00000003346,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003350.png,fake,528,392,1.347,00000003350,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003357.png,fake,512,336,1.524,00000003357,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003372.png,fake,816,456,1.789,00000003372,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003375.png,fake,560,320,1.75,00000003375,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003376.png,fake,432,288,1.5,00000003376,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003377.png,fake,1024,848,1.208,00000003377,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003378.png,fake,480,280,1.714,00000003378,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003383.png,fake,800,504,1.587,00000003383,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003388.png,fake,640,400,1.6,00000003388,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003389.png,fake,448,296,1.514,00000003389,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003401.png,fake,1632,920,1.774,00000003401,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003402.png,fake,960,608,1.579,00000003402,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003426.png,fake,864,576,1.5,00000003426,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003430.png,fake,816,552,1.478,00000003430,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003433.png,fake,768,448,1.714,00000003433,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003435.png,fake,480,320,1.5,00000003435,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003440.png,fake,1536,1016,1.512,00000003440,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003443.png,fake,800,448,1.786,00000003443,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003447.png,fake,840,560,1.5,00000003447,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003449.png,fake,488,328,1.488,00000003449,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003457.png,fake,600,400,1.5,00000003457,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003461.png,fake,560,360,1.556,00000003461,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003462.png,fake,960,664,1.446,00000003462,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003464.png,fake,1536,960,1.6,00000003464,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003471.png,fake,560,432,1.296,00000003471,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003473.png,fake,544,320,1.7,00000003473,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003490.png,fake,816,544,1.5,00000003490,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003497.png,fake,560,400,1.4,00000003497,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003520.png,fake,560,352,1.591,00000003520,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003521.png,fake,768,512,1.5,00000003521,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003527.png,fake,480,296,1.622,00000003527,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003529.png,fake,528,352,1.5,00000003529,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003531.png,fake,1200,872,1.376,00000003531,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003538.png,fake,1632,1120,1.457,00000003538,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003540.png,fake,960,640,1.5,00000003540,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003541.png,fake,1280,960,1.333,00000003541,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003558.png,fake,480,360,1.333,00000003558,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003561.png,fake,512,376,1.362,00000003561,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003564.png,fake,400,528,0.758,00000003564,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003566.png,fake,640,480,1.333,00000003566,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003572.png,fake,528,320,1.65,00000003572,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003573.png,fake,480,264,1.818,00000003573,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003579.png,fake,640,424,1.509,00000003579,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003583.png,fake,560,368,1.522,00000003583,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003589.png,fake,1280,840,1.524,00000003589,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003616.png,fake,528,320,1.65,00000003616,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003632.png,fake,504,328,1.537,00000003632,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003635.png,fake,720,480,1.5,00000003635,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003639.png,fake,656,432,1.519,00000003639,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003644.png,fake,520,296,1.757,00000003644,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003647.png,fake,640,424,1.509,00000003647,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003648.png,fake,512,336,1.524,00000003648,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003649.png,fake,1472,976,1.508,00000003649,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003650.png,fake,640,424,1.509,00000003650,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003656.png,fake,560,368,1.522,00000003656,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003664.png,fake,528,344,1.535,00000003664,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003667.png,fake,1088,1208,0.901,00000003667,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003670.png,fake,640,424,1.509,00000003670,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003694.png,fake,800,600,1.333,00000003694,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003696.png,fake,512,336,1.524,00000003696,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003716.png,fake,768,512,1.5,00000003716,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003723.png,fake,544,408,1.333,00000003723,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003725.png,fake,600,400,1.5,00000003725,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003730.png,fake,600,312,1.923,00000003730,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003732.png,fake,816,472,1.729,00000003732,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003733.png,fake,520,368,1.413,00000003733,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003736.png,fake,528,528,1.0,00000003736,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003741.png,fake,560,368,1.522,00000003741,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003746.png,fake,872,584,1.493,00000003746,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003752.png,fake,560,368,1.522,00000003752,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003757.png,fake,960,608,1.579,00000003757,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003758.png,fake,640,440,1.455,00000003758,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003762.png,fake,512,384,1.333,00000003762,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003775.png,fake,1632,1088,1.5,00000003775,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003777.png,fake,640,424,1.509,00000003777,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003798.png,fake,480,296,1.622,00000003798,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003800.png,fake,960,720,1.333,00000003800,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003808.png,fake,1224,1056,1.159,00000003808,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003813.png,fake,720,480,1.5,00000003813,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003825.png,fake,1200,792,1.515,00000003825,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003826.png,fake,472,592,0.797,00000003826,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003829.png,fake,512,336,1.524,00000003829,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003830.png,fake,768,768,1.0,00000003830,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003855.png,fake,768,576,1.333,00000003855,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003857.png,fake,1536,1024,1.5,00000003857,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003876.png,fake,800,800,1.0,00000003876,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003883.png,fake,440,256,1.719,00000003883,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003904.png,fake,656,448,1.464,00000003904,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003911.png,fake,888,512,1.734,00000003911,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003920.png,fake,800,504,1.587,00000003920,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003934.png,fake,1024,992,1.032,00000003934,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003946.png,fake,664,368,1.804,00000003946,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003955.png,fake,800,536,1.493,00000003955,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003970.png,fake,600,400,1.5,00000003970,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003972.png,fake,864,584,1.479,00000003972,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003974.png,fake,848,480,1.767,00000003974,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000003985.png,fake,696,464,1.5,00000003985,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004008.png,fake,680,352,1.932,00000004008,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004019.png,fake,896,896,1.0,00000004019,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004022.png,fake,896,896,1.0,00000004022,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004027.png,fake,896,896,1.0,00000004027,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004028.png,fake,896,896,1.0,00000004028,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004030.png,fake,896,896,1.0,00000004030,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004034.png,fake,896,896,1.0,00000004034,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004035.png,fake,896,896,1.0,00000004035,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004042.png,fake,896,896,1.0,00000004042,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004043.png,fake,896,896,1.0,00000004043,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004045.png,fake,896,896,1.0,00000004045,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004051.png,fake,896,896,1.0,00000004051,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004052.png,fake,896,896,1.0,00000004052,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004053.png,fake,896,896,1.0,00000004053,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004054.png,fake,896,896,1.0,00000004054,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004064.png,fake,896,896,1.0,00000004064,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004067.png,fake,896,896,1.0,00000004067,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004070.png,fake,896,896,1.0,00000004070,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004071.png,fake,896,896,1.0,00000004071,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004077.png,fake,896,896,1.0,00000004077,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004079.png,fake,896,896,1.0,00000004079,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004086.png,fake,896,896,1.0,00000004086,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004092.png,fake,896,896,1.0,00000004092,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004095.png,fake,896,896,1.0,00000004095,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004096.png,fake,896,896,1.0,00000004096,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004108.png,fake,896,896,1.0,00000004108,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004118.png,fake,896,896,1.0,00000004118,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004119.png,fake,896,896,1.0,00000004119,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004120.png,fake,896,896,1.0,00000004120,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004121.png,fake,896,896,1.0,00000004121,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004122.png,fake,896,896,1.0,00000004122,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004123.png,fake,896,896,1.0,00000004123,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004126.png,fake,896,896,1.0,00000004126,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004127.png,fake,896,896,1.0,00000004127,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004130.png,fake,896,896,1.0,00000004130,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004133.png,fake,896,896,1.0,00000004133,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004135.png,fake,896,896,1.0,00000004135,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004140.png,fake,896,896,1.0,00000004140,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004144.png,fake,896,896,1.0,00000004144,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004145.png,fake,896,896,1.0,00000004145,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004147.png,fake,896,896,1.0,00000004147,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004149.png,fake,896,896,1.0,00000004149,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004154.png,fake,896,896,1.0,00000004154,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004156.png,fake,896,880,1.018,00000004156,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004160.png,fake,896,880,1.018,00000004160,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004166.png,fake,896,880,1.018,00000004166,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004174.png,fake,896,880,1.018,00000004174,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004176.png,fake,896,896,1.0,00000004176,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004183.png,fake,896,896,1.0,00000004183,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004184.png,fake,896,896,1.0,00000004184,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004185.png,fake,896,896,1.0,00000004185,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004187.png,fake,896,896,1.0,00000004187,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004189.png,fake,896,896,1.0,00000004189,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004192.png,fake,896,896,1.0,00000004192,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004193.png,fake,896,896,1.0,00000004193,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004194.png,fake,896,896,1.0,00000004194,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004195.png,fake,896,896,1.0,00000004195,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004196.png,fake,896,896,1.0,00000004196,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004197.png,fake,896,896,1.0,00000004197,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004201.png,fake,896,896,1.0,00000004201,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004208.png,fake,896,896,1.0,00000004208,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004215.png,fake,896,896,1.0,00000004215,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004218.png,fake,896,896,1.0,00000004218,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004221.png,fake,896,896,1.0,00000004221,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004223.png,fake,896,896,1.0,00000004223,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004224.png,fake,896,896,1.0,00000004224,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004225.png,fake,896,896,1.0,00000004225,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004226.png,fake,896,896,1.0,00000004226,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004227.png,fake,896,896,1.0,00000004227,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004228.png,fake,896,896,1.0,00000004228,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004232.png,fake,896,896,1.0,00000004232,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004235.png,fake,896,896,1.0,00000004235,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004237.png,fake,896,896,1.0,00000004237,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004239.png,fake,896,896,1.0,00000004239,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004241.png,fake,896,896,1.0,00000004241,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004242.png,fake,896,896,1.0,00000004242,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004243.png,fake,896,896,1.0,00000004243,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004244.png,fake,896,896,1.0,00000004244,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004247.png,fake,896,896,1.0,00000004247,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004248.png,fake,896,896,1.0,00000004248,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004251.png,fake,896,896,1.0,00000004251,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004252.png,fake,896,896,1.0,00000004252,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004253.png,fake,896,896,1.0,00000004253,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004255.png,fake,896,896,1.0,00000004255,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004259.png,fake,896,896,1.0,00000004259,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004260.png,fake,896,896,1.0,00000004260,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004264.png,fake,896,896,1.0,00000004264,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004268.png,fake,896,896,1.0,00000004268,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004269.png,fake,896,896,1.0,00000004269,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004271.png,fake,896,896,1.0,00000004271,train
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004275.png,fake,896,896,1.0,00000004275,train
