path,label,width,height,aspect_ratio,group_id,split
D:\DS107-ImageDetector\Data\cleaned\real\WG1CfFa0jzU.png,real,1280,800,1.6,WG1CfFa0jzU,train
D:\DS107-ImageDetector\Data\cleaned\real\wLiicfsUUiE.png,real,1280,1024,1.25,wLiicfsUUiE,train
D:\DS107-ImageDetector\Data\cleaned\real\WN6AvYizwa8.png,real,1280,852,1.502,WN6AvYizwa8,train
D:\DS107-ImageDetector\Data\cleaned\real\WSs6ZBU5T94.png,real,1280,1600,0.8,WSs6ZBU5T94,train
D:\DS107-ImageDetector\Data\cleaned\real\wSVYnUQoazo.png,real,1280,853,1.501,wSVYnUQoazo,train
D:\DS107-ImageDetector\Data\cleaned\real\WXK5QNT5F8A.png,real,1067,1600,0.667,WXK5QNT5F8A,train
D:\DS107-ImageDetector\Data\cleaned\real\x8_OcXf8TUU.png,real,1280,851,1.504,x8_OcXf8TUU,train
D:\DS107-ImageDetector\Data\cleaned\real\xA-qf1joVHE.png,real,1280,853,1.501,xA-qf1joVHE,train
D:\DS107-ImageDetector\Data\cleaned\real\xe3STGBmJp4.png,real,1280,853,1.501,xe3STGBmJp4,train
D:\DS107-ImageDetector\Data\cleaned\real\XgMKVW-ZqDc.png,real,1200,1600,0.75,XgMKVW-ZqDc,train
D:\DS107-ImageDetector\Data\cleaned\real\Xik0i0ru0QQ.png,real,900,1600,0.562,Xik0i0ru0QQ,train
D:\DS107-ImageDetector\Data\cleaned\real\xIq2-DG7G2E.png,real,1280,853,1.501,xIq2-DG7G2E,train
D:\DS107-ImageDetector\Data\cleaned\real\XKBWYHrjvS8.png,real,1280,853,1.501,XKBWYHrjvS8,train
D:\DS107-ImageDetector\Data\cleaned\real\xm9aaDKDFto.png,real,1280,960,1.333,xm9aaDKDFto,train
D:\DS107-ImageDetector\Data\cleaned\real\Xmw0AwhACow.png,real,1067,1600,0.667,Xmw0AwhACow,train
D:\DS107-ImageDetector\Data\cleaned\real\XwrVA7TF7FY.png,real,1280,853,1.501,XwrVA7TF7FY,train
D:\DS107-ImageDetector\Data\cleaned\real\Y3vTxC0iOc4.png,real,1280,960,1.333,Y3vTxC0iOc4,train
D:\DS107-ImageDetector\Data\cleaned\real\YaZofELTrlQ.png,real,1280,853,1.501,YaZofELTrlQ,train
D:\DS107-ImageDetector\Data\cleaned\real\YBokdei-9FQ.png,real,1067,1600,0.667,YBokdei-9FQ,train
D:\DS107-ImageDetector\Data\cleaned\real\Yck6x8c3RXw.png,real,1067,1600,0.667,Yck6x8c3RXw,train
D:\DS107-ImageDetector\Data\cleaned\real\YCUh3TK-38U.png,real,1280,853,1.501,YCUh3TK-38U,train
D:\DS107-ImageDetector\Data\cleaned\real\Ycy6N3hpXak.png,real,1280,850,1.506,Ycy6N3hpXak,train
D:\DS107-ImageDetector\Data\cleaned\real\YdzE22pijR8.png,real,1280,853,1.501,YdzE22pijR8,train
D:\DS107-ImageDetector\Data\cleaned\real\yEj7ZRQHiVc.png,real,1280,960,1.333,yEj7ZRQHiVc,train
D:\DS107-ImageDetector\Data\cleaned\real\ypbSp0Olcjw.png,real,1280,853,1.501,ypbSp0Olcjw,train
D:\DS107-ImageDetector\Data\cleaned\real\yTC0AieiNm0.png,real,1200,1600,0.75,yTC0AieiNm0,train
D:\DS107-ImageDetector\Data\cleaned\real\y_iObAQBow8.png,real,1200,1600,0.75,y_iObAQBow8,train
D:\DS107-ImageDetector\Data\cleaned\real\z944TIu1kZ0.png,real,1280,853,1.501,z944TIu1kZ0,train
D:\DS107-ImageDetector\Data\cleaned\real\zBfjTVUwG8o.png,real,1280,853,1.501,zBfjTVUwG8o,train
D:\DS107-ImageDetector\Data\cleaned\real\zCFXtbwRwF0.png,real,1131,1600,0.707,zCFXtbwRwF0,train
D:\DS107-ImageDetector\Data\cleaned\real\zLlZNo4e3-c.png,real,1280,853,1.501,zLlZNo4e3-c,train
D:\DS107-ImageDetector\Data\cleaned\real\ZMkRpHNyBIU.png,real,1280,853,1.501,ZMkRpHNyBIU,train
D:\DS107-ImageDetector\Data\cleaned\real\zr4A54Sx1os.png,real,1093,1600,0.683,zr4A54Sx1os,train
D:\DS107-ImageDetector\Data\cleaned\real\ZvadX_0TMxA.png,real,1030,1600,0.644,ZvadX_0TMxA,train
D:\DS107-ImageDetector\Data\cleaned\real\_Dxw3gSVezo.png,real,1067,1600,0.667,_Dxw3gSVezo,train
D:\DS107-ImageDetector\Data\cleaned\real\_NW8nzJFf54.png,real,1280,853,1.501,_NW8nzJFf54,train
D:\DS107-ImageDetector\Data\cleaned\real\_OIVkXv9OkY.png,real,1067,1600,0.667,_OIVkXv9OkY,train
D:\DS107-ImageDetector\Data\cleaned\real\_zllrA-129Q.png,real,1280,853,1.501,_zllrA-129Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\--hvfSmhwJI.png,fake,896,896,1.0,--hvfSmhwJI,train
D:\DS107-ImageDetector\Data\cleaned\fake\-9hoGk3b0k0.png,fake,896,896,1.0,-9hoGk3b0k0,train
D:\DS107-ImageDetector\Data\cleaned\fake\-IpnUjjxerA.png,fake,896,896,1.0,-IpnUjjxerA,train
D:\DS107-ImageDetector\Data\cleaned\fake\-K0BuzIKMqU.png,fake,896,896,1.0,-K0BuzIKMqU,train
D:\DS107-ImageDetector\Data\cleaned\fake\-lF9mpr57JE.png,fake,896,896,1.0,-lF9mpr57JE,train
D:\DS107-ImageDetector\Data\cleaned\fake\-ww12tmQLOk.png,fake,896,896,1.0,-ww12tmQLOk,train
D:\DS107-ImageDetector\Data\cleaned\fake\-x4DdZZtd88.png,fake,896,896,1.0,-x4DdZZtd88,train
D:\DS107-ImageDetector\Data\cleaned\fake\038T7RVQ4kI.png,fake,896,896,1.0,038T7RVQ4kI,train
D:\DS107-ImageDetector\Data\cleaned\fake\045LW-yvecU.png,fake,896,896,1.0,045LW-yvecU,train
D:\DS107-ImageDetector\Data\cleaned\fake\0JImZyomXts.png,fake,896,896,1.0,0JImZyomXts,train
D:\DS107-ImageDetector\Data\cleaned\fake\0z-kc3GRBt4.png,fake,896,896,1.0,0z-kc3GRBt4,train
D:\DS107-ImageDetector\Data\cleaned\fake\13Y32nmJUu8.png,fake,896,896,1.0,13Y32nmJUu8,train
D:\DS107-ImageDetector\Data\cleaned\fake\183C-FYu-4M.png,fake,896,896,1.0,183C-FYu-4M,train
D:\DS107-ImageDetector\Data\cleaned\fake\19-YBzpNh5I.png,fake,896,896,1.0,19-YBzpNh5I,train
D:\DS107-ImageDetector\Data\cleaned\fake\1awelB371lw.png,fake,896,896,1.0,1awelB371lw,train
D:\DS107-ImageDetector\Data\cleaned\fake\1zCQsOZ4gzA.png,fake,896,896,1.0,1zCQsOZ4gzA,train
D:\DS107-ImageDetector\Data\cleaned\fake\2mTR9QnT-LY.png,fake,896,896,1.0,2mTR9QnT-LY,train
D:\DS107-ImageDetector\Data\cleaned\fake\2qTTyhYCQac.png,fake,896,896,1.0,2qTTyhYCQac,train
D:\DS107-ImageDetector\Data\cleaned\fake\2ZohdYkh29E.png,fake,896,896,1.0,2ZohdYkh29E,train
D:\DS107-ImageDetector\Data\cleaned\fake\3gO4bPT1JQY.png,fake,896,896,1.0,3gO4bPT1JQY,train
D:\DS107-ImageDetector\Data\cleaned\fake\3jESu30cJVE.png,fake,896,896,1.0,3jESu30cJVE,train
D:\DS107-ImageDetector\Data\cleaned\fake\3LUFsBwuLQI.png,fake,896,896,1.0,3LUFsBwuLQI,train
D:\DS107-ImageDetector\Data\cleaned\fake\3lyPCjrnP00.png,fake,896,896,1.0,3lyPCjrnP00,train
D:\DS107-ImageDetector\Data\cleaned\fake\3TlClkGPZcc.png,fake,896,896,1.0,3TlClkGPZcc,train
D:\DS107-ImageDetector\Data\cleaned\fake\3u9Gd1CtNw0.png,fake,896,896,1.0,3u9Gd1CtNw0,train
D:\DS107-ImageDetector\Data\cleaned\fake\3vTXTOFwfx0.png,fake,896,896,1.0,3vTXTOFwfx0,train
D:\DS107-ImageDetector\Data\cleaned\fake\3wSpmvj3ui8.png,fake,896,896,1.0,3wSpmvj3ui8,train
D:\DS107-ImageDetector\Data\cleaned\fake\43KhM2J9coY.png,fake,896,896,1.0,43KhM2J9coY,train
D:\DS107-ImageDetector\Data\cleaned\fake\51lPn0Z7U8Y.png,fake,896,896,1.0,51lPn0Z7U8Y,train
D:\DS107-ImageDetector\Data\cleaned\fake\5fxgpuOdaZo.png,fake,896,896,1.0,5fxgpuOdaZo,train
D:\DS107-ImageDetector\Data\cleaned\fake\5KxI2qNfp4U.png,fake,896,896,1.0,5KxI2qNfp4U,train
D:\DS107-ImageDetector\Data\cleaned\fake\5u088Cqep6o.png,fake,896,896,1.0,5u088Cqep6o,train
D:\DS107-ImageDetector\Data\cleaned\fake\5yK56BM0dLc.png,fake,896,896,1.0,5yK56BM0dLc,train
D:\DS107-ImageDetector\Data\cleaned\fake\61MLTj2Ht1A.png,fake,896,896,1.0,61MLTj2Ht1A,train
D:\DS107-ImageDetector\Data\cleaned\fake\6N8GYg1SiVM.png,fake,896,896,1.0,6N8GYg1SiVM,train
D:\DS107-ImageDetector\Data\cleaned\fake\6vX2E06jKmc.png,fake,896,896,1.0,6vX2E06jKmc,train
D:\DS107-ImageDetector\Data\cleaned\fake\7BHXhfWfVL0.png,fake,896,896,1.0,7BHXhfWfVL0,train
D:\DS107-ImageDetector\Data\cleaned\fake\7Fhy9i_FdGg.png,fake,896,896,1.0,7Fhy9i_FdGg,train
D:\DS107-ImageDetector\Data\cleaned\fake\82xyhHnsK7U.png,fake,896,896,1.0,82xyhHnsK7U,train
D:\DS107-ImageDetector\Data\cleaned\fake\82_jgTdi51Q.png,fake,896,896,1.0,82_jgTdi51Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\88KyqUHLVlc.png,fake,896,896,1.0,88KyqUHLVlc,train
D:\DS107-ImageDetector\Data\cleaned\fake\8fEvDHAuUT4.png,fake,896,896,1.0,8fEvDHAuUT4,train
D:\DS107-ImageDetector\Data\cleaned\fake\8xTn-IJKQuk.png,fake,896,896,1.0,8xTn-IJKQuk,train
D:\DS107-ImageDetector\Data\cleaned\fake\9D9CvT3Lh1I.png,fake,896,896,1.0,9D9CvT3Lh1I,train
D:\DS107-ImageDetector\Data\cleaned\fake\9RmZ6FsTPds.png,fake,896,896,1.0,9RmZ6FsTPds,train
D:\DS107-ImageDetector\Data\cleaned\fake\a-n58tkQ2Sk.png,fake,896,896,1.0,a-n58tkQ2Sk,train
D:\DS107-ImageDetector\Data\cleaned\fake\A2-ctJ45Gdc.png,fake,896,896,1.0,A2-ctJ45Gdc,train
D:\DS107-ImageDetector\Data\cleaned\fake\a6-7z7UF48Y.png,fake,896,896,1.0,a6-7z7UF48Y,train
D:\DS107-ImageDetector\Data\cleaned\fake\Aa3vtwYLGHg.png,fake,896,896,1.0,Aa3vtwYLGHg,train
D:\DS107-ImageDetector\Data\cleaned\fake\AC4LIO30c8c.png,fake,896,896,1.0,AC4LIO30c8c,train
D:\DS107-ImageDetector\Data\cleaned\fake\agyBfixQINo.png,fake,896,896,1.0,agyBfixQINo,train
D:\DS107-ImageDetector\Data\cleaned\fake\AL-2JErV_ww.png,fake,896,896,1.0,AL-2JErV_ww,train
D:\DS107-ImageDetector\Data\cleaned\fake\AOMNGFnyqHM.png,fake,896,896,1.0,AOMNGFnyqHM,train
D:\DS107-ImageDetector\Data\cleaned\fake\ArAEr4cSZcA.png,fake,896,896,1.0,ArAEr4cSZcA,train
D:\DS107-ImageDetector\Data\cleaned\fake\ASATXP4GnVs.png,fake,896,896,1.0,ASATXP4GnVs,train
D:\DS107-ImageDetector\Data\cleaned\fake\ataEUlEyCSg.png,fake,896,896,1.0,ataEUlEyCSg,train
D:\DS107-ImageDetector\Data\cleaned\fake\BbRhhiUqjv8.png,fake,896,896,1.0,BbRhhiUqjv8,train
D:\DS107-ImageDetector\Data\cleaned\fake\BD1qN1FAdZk.png,fake,896,896,1.0,BD1qN1FAdZk,train
D:\DS107-ImageDetector\Data\cleaned\fake\BDMEVMmh0Uw.png,fake,896,896,1.0,BDMEVMmh0Uw,train
D:\DS107-ImageDetector\Data\cleaned\fake\BeDBb-vxGxc.png,fake,896,896,1.0,BeDBb-vxGxc,train
D:\DS107-ImageDetector\Data\cleaned\fake\Bg0Qz7y8-ME.png,fake,896,896,1.0,Bg0Qz7y8-ME,train
D:\DS107-ImageDetector\Data\cleaned\fake\bhQZlZma5oQ.png,fake,896,896,1.0,bhQZlZma5oQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\Br3G2xr71lI.png,fake,896,896,1.0,Br3G2xr71lI,train
D:\DS107-ImageDetector\Data\cleaned\fake\BTv0K50c_4M.png,fake,896,896,1.0,BTv0K50c_4M,train
D:\DS107-ImageDetector\Data\cleaned\fake\bWEH_mmn0E8.png,fake,896,896,1.0,bWEH_mmn0E8,train
D:\DS107-ImageDetector\Data\cleaned\fake\bzrayk8R6ks.png,fake,896,896,1.0,bzrayk8R6ks,train
D:\DS107-ImageDetector\Data\cleaned\fake\b_3PkxZaiuI.png,fake,896,896,1.0,b_3PkxZaiuI,train
D:\DS107-ImageDetector\Data\cleaned\fake\cbetSkgoFq0.png,fake,896,896,1.0,cbetSkgoFq0,train
D:\DS107-ImageDetector\Data\cleaned\fake\CDkIsx6T77U.png,fake,896,896,1.0,CDkIsx6T77U,train
D:\DS107-ImageDetector\Data\cleaned\fake\cFnvgjyoYLI.png,fake,896,896,1.0,cFnvgjyoYLI,train
D:\DS107-ImageDetector\Data\cleaned\fake\cidPw8h_qf4.png,fake,896,896,1.0,cidPw8h_qf4,train
D:\DS107-ImageDetector\Data\cleaned\fake\CjZtbRCi7Xk.png,fake,896,896,1.0,CjZtbRCi7Xk,train
D:\DS107-ImageDetector\Data\cleaned\fake\ClwcebQCQG4.png,fake,896,896,1.0,ClwcebQCQG4,train
D:\DS107-ImageDetector\Data\cleaned\fake\CpG9vMcwGnk.png,fake,896,896,1.0,CpG9vMcwGnk,train
D:\DS107-ImageDetector\Data\cleaned\fake\CpKJ7JAjR30.png,fake,896,896,1.0,CpKJ7JAjR30,train
D:\DS107-ImageDetector\Data\cleaned\fake\CtSJrs41ZYk.png,fake,896,896,1.0,CtSJrs41ZYk,train
D:\DS107-ImageDetector\Data\cleaned\fake\c_FICsj3Qz4.png,fake,896,896,1.0,c_FICsj3Qz4,train
D:\DS107-ImageDetector\Data\cleaned\fake\dC2eu0IygE0.png,fake,896,896,1.0,dC2eu0IygE0,train
D:\DS107-ImageDetector\Data\cleaned\fake\dG78rHdh6y8.png,fake,896,896,1.0,dG78rHdh6y8,train
D:\DS107-ImageDetector\Data\cleaned\fake\Di2KlnlXTGA.png,fake,896,896,1.0,Di2KlnlXTGA,train
D:\DS107-ImageDetector\Data\cleaned\fake\dLkyhhC-e6Y.png,fake,896,896,1.0,dLkyhhC-e6Y,train
D:\DS107-ImageDetector\Data\cleaned\fake\DM0h0jsLqTg.png,fake,896,896,1.0,DM0h0jsLqTg,train
D:\DS107-ImageDetector\Data\cleaned\fake\DMdbKrTmAh4.png,fake,896,896,1.0,DMdbKrTmAh4,train
D:\DS107-ImageDetector\Data\cleaned\fake\dO5QGDCcij4.png,fake,896,896,1.0,dO5QGDCcij4,train
D:\DS107-ImageDetector\Data\cleaned\fake\dSGsyPdR4kM.png,fake,896,896,1.0,dSGsyPdR4kM,train
D:\DS107-ImageDetector\Data\cleaned\fake\DUIB62iXRIk.png,fake,896,896,1.0,DUIB62iXRIk,train
D:\DS107-ImageDetector\Data\cleaned\fake\dWFrAKf8Nkg.png,fake,896,896,1.0,dWFrAKf8Nkg,train
D:\DS107-ImageDetector\Data\cleaned\fake\dyqnhDZqM5E.png,fake,896,896,1.0,dyqnhDZqM5E,train
D:\DS107-ImageDetector\Data\cleaned\fake\e0zKKqY7Dho.png,fake,896,896,1.0,e0zKKqY7Dho,train
D:\DS107-ImageDetector\Data\cleaned\fake\EbKXvNYcPbU.png,fake,896,896,1.0,EbKXvNYcPbU,train
D:\DS107-ImageDetector\Data\cleaned\fake\EkMAdqWsMpo.png,fake,896,896,1.0,EkMAdqWsMpo,train
D:\DS107-ImageDetector\Data\cleaned\fake\em37-C7ikV4.png,fake,896,896,1.0,em37-C7ikV4,train
D:\DS107-ImageDetector\Data\cleaned\fake\eMYxdox5_Yw.png,fake,896,896,1.0,eMYxdox5_Yw,train
D:\DS107-ImageDetector\Data\cleaned\fake\EN6VqUHpK4o.png,fake,896,896,1.0,EN6VqUHpK4o,train
D:\DS107-ImageDetector\Data\cleaned\fake\eUj61E_l62Q.png,fake,896,896,1.0,eUj61E_l62Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\EXJPTXw48F4.png,fake,896,896,1.0,EXJPTXw48F4,train
D:\DS107-ImageDetector\Data\cleaned\fake\Eyf0xpr_tmA.png,fake,896,896,1.0,Eyf0xpr_tmA,train
D:\DS107-ImageDetector\Data\cleaned\fake\F-haNd2Y500.png,fake,896,896,1.0,F-haNd2Y500,train
D:\DS107-ImageDetector\Data\cleaned\fake\f0CJgNaIh4I.png,fake,896,896,1.0,f0CJgNaIh4I,train
D:\DS107-ImageDetector\Data\cleaned\fake\F4wRROL81XI.png,fake,896,896,1.0,F4wRROL81XI,train
D:\DS107-ImageDetector\Data\cleaned\fake\FB6oBaqlgjs.png,fake,896,896,1.0,FB6oBaqlgjs,train
D:\DS107-ImageDetector\Data\cleaned\fake\fHnLV6RSQYw.png,fake,896,896,1.0,fHnLV6RSQYw,train
D:\DS107-ImageDetector\Data\cleaned\fake\FptjdbZYv3A.png,fake,896,896,1.0,FptjdbZYv3A,train
D:\DS107-ImageDetector\Data\cleaned\fake\fYdydwPk75Q.png,fake,896,896,1.0,fYdydwPk75Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\gbhPIbH1IDQ.png,fake,896,896,1.0,gbhPIbH1IDQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\gD6Js6K0G1s.png,fake,896,896,1.0,gD6Js6K0G1s,train
D:\DS107-ImageDetector\Data\cleaned\fake\GdwVLWPeO1I.png,fake,896,896,1.0,GdwVLWPeO1I,train
D:\DS107-ImageDetector\Data\cleaned\fake\GhA5pHZyQLw.png,fake,896,896,1.0,GhA5pHZyQLw,train
D:\DS107-ImageDetector\Data\cleaned\fake\ghY-xQGTCAk.png,fake,896,896,1.0,ghY-xQGTCAk,train
D:\DS107-ImageDetector\Data\cleaned\fake\Gomk6zgHn6M.png,fake,896,896,1.0,Gomk6zgHn6M,train
D:\DS107-ImageDetector\Data\cleaned\fake\GTzRvLR6aOU.png,fake,896,896,1.0,GTzRvLR6aOU,train
D:\DS107-ImageDetector\Data\cleaned\fake\GVweHPWHZsE.png,fake,896,896,1.0,GVweHPWHZsE,train
D:\DS107-ImageDetector\Data\cleaned\fake\HECBXb1EII4.png,fake,896,896,1.0,HECBXb1EII4,train
D:\DS107-ImageDetector\Data\cleaned\fake\hI7lMqRFRfM.png,fake,896,896,1.0,hI7lMqRFRfM,train
D:\DS107-ImageDetector\Data\cleaned\fake\HJh2SWxCRJM.png,fake,896,896,1.0,HJh2SWxCRJM,train
D:\DS107-ImageDetector\Data\cleaned\fake\hKcvAQlCRTY.png,fake,896,896,1.0,hKcvAQlCRTY,train
D:\DS107-ImageDetector\Data\cleaned\fake\Hlrs97iHDi8.png,fake,896,896,1.0,Hlrs97iHDi8,train
D:\DS107-ImageDetector\Data\cleaned\fake\HszI5FXy8sc.png,fake,896,896,1.0,HszI5FXy8sc,train
D:\DS107-ImageDetector\Data\cleaned\fake\HW9J_3gezCQ.png,fake,896,896,1.0,HW9J_3gezCQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\HYeF2tme2fU.png,fake,896,896,1.0,HYeF2tme2fU,train
D:\DS107-ImageDetector\Data\cleaned\fake\I4Srk12ojzk.png,fake,896,896,1.0,I4Srk12ojzk,train
D:\DS107-ImageDetector\Data\cleaned\fake\I5Bcn41y2_I.png,fake,896,896,1.0,I5Bcn41y2_I,train
D:\DS107-ImageDetector\Data\cleaned\fake\I5CCoZlZzJM.png,fake,896,896,1.0,I5CCoZlZzJM,train
D:\DS107-ImageDetector\Data\cleaned\fake\igyGgIy6TNg.png,fake,896,896,1.0,igyGgIy6TNg,train
D:\DS107-ImageDetector\Data\cleaned\fake\Ik0UC0p7D2Q.png,fake,896,896,1.0,Ik0UC0p7D2Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00000_GUK7SiQ5ZjI.png,fake,896,896,1.0,img_00000_GUK7SiQ5ZjI,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00000_Kl3Hk_e0rpw.png,fake,896,896,1.0,img_00000_Kl3Hk_e0rpw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00000_SfmKd40Jn-Y.png,fake,896,896,1.0,img_00000_SfmKd40Jn-Y,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00000_UCLea7teyh4.png,fake,896,896,1.0,img_00000_UCLea7teyh4,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00001_39SfSgMPx_w.png,fake,896,896,1.0,img_00001_39SfSgMPx_w,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00001_8-hEg1OuFn8.png,fake,896,896,1.0,img_00001_8-hEg1OuFn8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00001_H9Q_SvRTBxw.png,fake,896,896,1.0,img_00001_H9Q_SvRTBxw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00002_EUwKsyPwSIE.png,fake,896,896,1.0,img_00002_EUwKsyPwSIE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00002_fj3ihxjJutU.png,fake,896,896,1.0,img_00002_fj3ihxjJutU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00003_zOPHwEVE6Rk.png,fake,896,896,1.0,img_00003_zOPHwEVE6Rk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00004_2hXZqykRRIM.png,fake,896,896,1.0,img_00004_2hXZqykRRIM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00004_5A_FftG3hD0.png,fake,896,896,1.0,img_00004_5A_FftG3hD0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00004_Lai59ZwLNBw.png,fake,896,896,1.0,img_00004_Lai59ZwLNBw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00005_85cGHkzRbtU.png,fake,896,896,1.0,img_00005_85cGHkzRbtU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00005_hgH21C7PhHo.png,fake,896,896,1.0,img_00005_hgH21C7PhHo,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00005_RHCfWk-4Nfw.png,fake,896,896,1.0,img_00005_RHCfWk-4Nfw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00006_kG3w6xQU5Nc.png,fake,896,896,1.0,img_00006_kG3w6xQU5Nc,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00006_UAvv38FnC1E.png,fake,896,896,1.0,img_00006_UAvv38FnC1E,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00007_79vZfv7BXQs.png,fake,896,896,1.0,img_00007_79vZfv7BXQs,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00007_9Y_BlGIM4Mc.png,fake,896,896,1.0,img_00007_9Y_BlGIM4Mc,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00007_hPKY0MtG1eE.png,fake,896,896,1.0,img_00007_hPKY0MtG1eE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00008_O1RZL0vhxyg.png,fake,896,896,1.0,img_00008_O1RZL0vhxyg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00008_S9JJwSR8djU.png,fake,896,896,1.0,img_00008_S9JJwSR8djU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00009_JzPbLuzlJUQ.png,fake,896,896,1.0,img_00009_JzPbLuzlJUQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00009_LlqjO12_0oE.png,fake,896,896,1.0,img_00009_LlqjO12_0oE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00009_XgQpBIAwAFM.png,fake,896,896,1.0,img_00009_XgQpBIAwAFM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00010_eDGbXQwO62Q.png,fake,896,896,1.0,img_00010_eDGbXQwO62Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00010_lDjHQpn3U3A.png,fake,896,896,1.0,img_00010_lDjHQpn3U3A,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00010_M0j_5QKuDKA.png,fake,896,896,1.0,img_00010_M0j_5QKuDKA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00010_NKlu-pKuBrU.png,fake,896,896,1.0,img_00010_NKlu-pKuBrU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00011_abNdI1WjqS8.png,fake,896,896,1.0,img_00011_abNdI1WjqS8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00012_PJpXEM36QIA.png,fake,896,896,1.0,img_00012_PJpXEM36QIA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00012_ZQDwT8C_J_8.png,fake,896,896,1.0,img_00012_ZQDwT8C_J_8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00013_bV2wE01l-u8.png,fake,896,896,1.0,img_00013_bV2wE01l-u8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00014_3XeTyJW4mWs.png,fake,896,896,1.0,img_00014_3XeTyJW4mWs,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00014_9Ib5iIcLRQY.png,fake,896,896,1.0,img_00014_9Ib5iIcLRQY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00014_J1sfIXnDfuY.png,fake,896,896,1.0,img_00014_J1sfIXnDfuY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00014_yd8cpIK3M_U.png,fake,896,896,1.0,img_00014_yd8cpIK3M_U,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00015_CdasKNx5qi4.png,fake,896,896,1.0,img_00015_CdasKNx5qi4,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00016_BXiDSlA71fg.png,fake,896,896,1.0,img_00016_BXiDSlA71fg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00016_NA5xvWY7V2A.png,fake,896,896,1.0,img_00016_NA5xvWY7V2A,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00017_N2CBfBLUtRQ.png,fake,896,896,1.0,img_00017_N2CBfBLUtRQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00017_WPlKSBfP9vA.png,fake,896,896,1.0,img_00017_WPlKSBfP9vA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00018_hfZotEeGrrw.png,fake,896,896,1.0,img_00018_hfZotEeGrrw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00019_cGLL_dKuhLY.png,fake,896,896,1.0,img_00019_cGLL_dKuhLY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00019_N9N1_SGFlt8.png,fake,896,896,1.0,img_00019_N9N1_SGFlt8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00019_SbQR0X66nHs.png,fake,896,896,1.0,img_00019_SbQR0X66nHs,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00020_Bc92ZzILaYM.png,fake,896,896,1.0,img_00020_Bc92ZzILaYM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00020_ldmSpGwZ4Mg.png,fake,896,896,1.0,img_00020_ldmSpGwZ4Mg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00020_xj13jdnH4n0.png,fake,896,896,1.0,img_00020_xj13jdnH4n0,train
