path,label,label_num,split,group_id,orig_width,orig_height,orig_aspect_ratio,file_size,file_size_per_pixel,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness_mean,brightness_std,saturation_mean,saturation_std,colorfulness,entropy,laplacian_var,edge_density,noise_estimate,low_freq_energy,high_freq_energy,high_low_freq_ratio
D:\DS107-ImageDetector\01-data\cleaned\fake\dyqnhDZqM5E.png,fake,1,train,dyqnhDZqM5E,896.0,896.0,1.0,1505112.0,1.8747907366071428,101.71537780761719,104.12757873535156,97.14163208007812,46.41558074951172,41.78889083862305,49.22063064575195,102.61012268066406,42.35511213965076,61.30552673339844,59.5132735938758,33.2519416809082,7.315131187438965,2735.1635451233014,0.2465667724609375,14.12547492980957,245419.96875,423.2583312988281,0.0017246287392773977
D:\DS107-ImageDetector\01-data\cleaned\fake\e0zKKqY7Dho.png,fake,1,train,e0zKKqY7Dho,896.0,896.0,1.0,1121221.0,1.396610182158801,146.4698486328125,157.10208129882812,164.1767120361328,55.99998092651367,58.18093490600586,63.95208740234375,154.71060180664062,58.00932595798492,38.73081970214844,26.082441174973624,15.272809982299805,6.878601551055908,1807.1466544531286,0.0928802490234375,10.536575317382812,557148.5625,246.0052032470703,0.00044154327912685924
D:\DS107-ImageDetector\01-data\cleaned\fake\EbKXvNYcPbU.png,fake,1,train,EbKXvNYcPbU,896.0,896.0,1.0,1277772.0,1.5916125239158163,101.55311584472656,112.26742553710938,88.72256469726562,62.314857482910156,59.99650573730469,81.18197631835938,106.38914489746094,61.98044113244446,117.73904418945312,74.11622206216441,39.316444396972656,7.46931266784668,1808.4272485950496,0.1233978271484375,11.647000312805176,305524.34375,335.6612854003906,0.0010986400667144208
D:\DS107-ImageDetector\01-data\cleaned\fake\Ei7mGIWFlt4.png,fake,1,train,Ei7mGIWFlt4,896.0,896.0,1.0,1287312.0,1.6034956951530612,105.91841125488281,106.24937438964844,89.32716369628906,58.38644027709961,56.72531509399414,67.01576232910156,104.2215576171875,56.97058591105096,86.92935180664062,57.65475111571975,39.628334045410156,7.674698352813721,1050.6226245162543,0.1456146240234375,8.826552391052246,286329.84375,208.58851623535156,0.0007284903086018056
D:\DS107-ImageDetector\01-data\cleaned\fake\EkMAdqWsMpo.png,fake,1,train,EkMAdqWsMpo,896.0,896.0,1.0,1216114.0,1.5148103675063775,102.81979370117188,93.20257568359375,86.69615173339844,55.13846969604492,49.695213317871094,48.9107551574707,95.3397216796875,50.10538978998689,56.07939147949219,49.98361363660743,31.564584732055664,7.484409809112549,2053.237471489003,0.1681976318359375,13.369951248168945,230724.921875,414.0998229980469,0.0017947771728897845
D:\DS107-ImageDetector\01-data\cleaned\fake\eMYxdox5_Yw.png,fake,1,train,eMYxdox5_Yw,896.0,896.0,1.0,1336631.0,1.664928202726403,83.43699645996094,84.78678894042969,79.3648681640625,69.31843566894531,69.32450103759766,71.92167663574219,83.765625,69.4435476558849,55.3951416015625,40.242391762967664,13.579611778259277,7.545572280883789,1879.5365142819937,0.1120452880859375,11.453689575195312,237925.4375,296.51593017578125,0.0012462556895614357
D:\DS107-ImageDetector\01-data\cleaned\fake\EN6VqUHpK4o.png,fake,1,train,EN6VqUHpK4o,896.0,896.0,1.0,1311501.0,1.6336258868781888,90.37747192382812,90.91299438476562,82.03402709960938,51.796627044677734,52.087135314941406,57.41386032104492,89.74198913574219,51.68074337166249,67.83570861816406,49.005061308548015,27.158031463623047,7.519967079162598,1726.073484765133,0.169586181640625,11.779570579528809,214580.15625,317.3250427246094,0.001478818210733755
D:\DS107-ImageDetector\01-data\cleaned\fake\EXJPTXw48F4.png,fake,1,train,EXJPTXw48F4,896.0,896.0,1.0,1442897.0,1.7972947724011479,82.25587463378906,88.51750183105469,67.56732177734375,70.24607849121094,57.32659912109375,60.49872589111328,84.25579833984375,59.69219955993482,131.18455505371094,61.873627718001636,46.92068862915039,7.5570831298828125,2335.203324791044,0.2155914306640625,13.31210994720459,211642.875,402.5067138671875,0.0019018202898026615
D:\DS107-ImageDetector\01-data\cleaned\fake\Eyf0xpr_tmA.png,fake,1,train,Eyf0xpr_tmA,896.0,896.0,1.0,1067145.0,1.3292522819674746,85.80245971679688,73.93527221679688,63.02555847167969,56.28401184082031,40.20716094970703,35.612770080566406,76.24198913574219,42.534993796163036,85.3765869140625,53.287524808496016,42.096923828125,7.3402509689331055,1168.2279632827267,0.15283203125,9.96727180480957,152326.078125,234.742919921875,0.0015410553649863397
D:\DS107-ImageDetector\01-data\cleaned\fake\F-haNd2Y500.png,fake,1,train,F-haNd2Y500,896.0,896.0,1.0,909623.0,1.1330404476243623,100.38946533203125,116.746337890625,124.85975646972656,83.2087631225586,74.31555938720703,75.76742553710938,112.76853942871094,76.6116937754772,79.66082763671875,68.1038298166261,30.745290756225586,7.605586051940918,431.76933601126075,0.0419158935546875,5.977276802062988,380764.15625,92.38921356201172,0.00024264157233683755
D:\DS107-ImageDetector\01-data\cleaned\fake\f0CJgNaIh4I.png,fake,1,train,f0CJgNaIh4I,896.0,896.0,1.0,1048891.0,1.306514817841199,134.22401428222656,161.6242218017578,176.82872009277344,64.4966812133789,63.26559829711914,64.03425598144531,155.16427612304688,63.10067013093113,71.02261352539062,40.156052119594555,34.96703338623047,7.765456676483154,1025.0687946749385,0.0781097412109375,9.035686492919922,573788.625,191.7085418701172,0.0003341100424744632
D:\DS107-ImageDetector\01-data\cleaned\fake\faX45FAg5uc.png,fake,1,train,faX45FAg5uc,896.0,896.0,1.0,1142497.0,1.4231118961256377,72.93846130371094,74.06459045410156,66.30642700195312,51.21939468383789,48.32789611816406,49.043495178222656,72.82966613769531,48.458071734580514,58.42536926269531,48.52580392493918,24.707304000854492,7.329826354980469,1841.7113011926413,0.14923095703125,12.289557456970215,150939.625,338.21380615234375,0.0022407224488090608
D:\DS107-ImageDetector\01-data\cleaned\fake\FB6oBaqlgjs.png,fake,1,train,FB6oBaqlgjs,896.0,896.0,1.0,1387718.0,1.7285629583864797,104.49911499023438,99.81814575195312,65.03053283691406,50.13521194458008,53.65011215209961,71.7488784790039,97.25241088867188,52.33511539950971,140.5530242919922,56.688018122258754,50.4195556640625,7.504515171051025,1614.982802263461,0.1582794189453125,10.43038272857666,246124.609375,253.66201782226562,0.0010306243592072956
D:\DS107-ImageDetector\01-data\cleaned\fake\fgkn6k_GDOM.png,fake,1,train,fgkn6k_GDOM,896.0,896.0,1.0,963352.0,1.199966119260204,99.83718872070312,132.69754028320312,147.2512969970703,64.0298843383789,48.021751403808594,59.71560287475586,124.52975463867188,51.91200880920319,109.62948608398438,74.42024264661207,55.71135711669922,7.55808162689209,895.0547912546899,0.0821075439453125,8.457955360412598,371398.03125,168.12110900878906,0.0004526709752416991
D:\DS107-ImageDetector\01-data\cleaned\fake\fHnLV6RSQYw.png,fake,1,train,fHnLV6RSQYw,896.0,896.0,1.0,1207226.0,1.5037393375318877,145.37295532226562,150.91839599609375,143.8151397705078,55.78220748901367,46.4769287109375,75.53441619873047,148.44725036621094,51.96827869407793,66.05799865722656,50.34162354436454,28.72137451171875,7.248943328857422,677.578130826354,0.085693359375,6.604567527770996,507244.125,99.10227966308594,0.00019537393294221788
D:\DS107-ImageDetector\01-data\cleaned\fake\FVvvLrF7bUg.png,fake,1,train,FVvvLrF7bUg,896.0,896.0,1.0,1205665.0,1.5017949318399235,89.17105102539062,133.6777801513672,146.8809051513672,62.568695068359375,45.41236877441406,49.1400032043457,121.87394714355469,48.55690544470332,120.31240844726562,76.23031229461377,57.779441833496094,7.463740348815918,1126.924227681011,0.081024169921875,8.661192893981934,351193.71875,157.64755249023438,0.00044889058110533157
D:\DS107-ImageDetector\01-data\cleaned\fake\fYdydwPk75Q.png,fake,1,train,fYdydwPk75Q,896.0,896.0,1.0,1122287.0,1.397938008211097,125.92141723632812,119.54043579101562,114.9967041015625,57.01523208618164,54.22785568237305,55.44807434082031,120.91957092285156,54.16589094379265,38.141204833984375,47.781676532121075,29.976184844970703,7.192385673522949,1313.7078853463754,0.156341552734375,11.053093910217285,355017.3125,325.81683349609375,0.0009177491407439026
D:\DS107-ImageDetector\01-data\cleaned\fake\gbhPIbH1IDQ.png,fake,1,train,gbhPIbH1IDQ,896.0,896.0,1.0,1390145.0,1.731586067044005,128.94284057617188,102.5302734375,86.05949401855469,56.20450973510742,50.8680419921875,53.618839263916016,108.54798889160156,51.204909881213894,96.73542785644531,60.13643032667758,46.31511688232422,7.462223052978516,1460.266424437752,0.1107940673828125,10.632160186767578,291873.96875,237.7052764892578,0.0008144106770030332
D:\DS107-ImageDetector\01-data\cleaned\fake\gD6Js6K0G1s.png,fake,1,train,gD6Js6K0G1s,896.0,896.0,1.0,1346422.0,1.6771240234375,119.41238403320312,113.7965087890625,106.25404357910156,63.62770080566406,60.92371368408203,62.68513870239258,114.62886047363281,61.241598965135296,41.62132263183594,44.33277235462643,29.141738891601562,7.556896209716797,1980.5553160570562,0.151702880859375,12.112521171569824,342111.9375,285.3494567871094,0.0008340821395251694
D:\DS107-ImageDetector\01-data\cleaned\fake\GhA5pHZyQLw.png,fake,1,train,GhA5pHZyQLw,896.0,896.0,1.0,1588298.0,1.978408502072704,109.67680358886719,105.34561157226562,59.02703857421875,64.25084686279297,47.179229736328125,45.17654800415039,101.36286926269531,49.85967393649365,134.3782958984375,54.373777499514794,58.94215774536133,7.578880310058594,3024.3159480856266,0.23870849609375,14.50758171081543,254630.4375,412.81500244140625,0.0016212319567702506
D:\DS107-ImageDetector\01-data\cleaned\fake\ghY-xQGTCAk.png,fake,1,train,ghY-xQGTCAk,896.0,896.0,1.0,1032679.0,1.2863209004304847,159.04666137695312,160.89431762695312,169.1819610595703,40.10559844970703,44.658958435058594,47.52496337890625,161.29183959960938,43.06567305140785,31.109664916992188,22.96818492815806,19.135787963867188,7.320117950439453,599.5574907055125,0.0528717041015625,6.729344844818115,571482.875,111.2497787475586,0.00019466861320657533
D:\DS107-ImageDetector\01-data\cleaned\fake\Gomk6zgHn6M.png,fake,1,train,Gomk6zgHn6M,896.0,896.0,1.0,1132539.0,1.4107080576371174,94.68275451660156,125.97392272949219,132.38796997070312,49.158485412597656,56.21316146850586,78.75648498535156,117.35061645507812,55.404359018737956,102.77760314941406,41.99003293271695,45.60005569458008,7.449843883514404,1910.650989279151,0.138763427734375,11.981247901916504,340028.1875,340.17822265625,0.0010004412432902787
D:\DS107-ImageDetector\01-data\cleaned\fake\GTzRvLR6aOU.png,fake,1,train,GTzRvLR6aOU,896.0,896.0,1.0,1155371.0,1.43914794921875,91.01448059082031,106.55364990234375,93.57695007324219,73.13740539550781,69.42686462402344,84.76009368896484,100.43057250976562,71.29444137508695,106.46878051757812,60.96160907856216,35.31721878051758,7.341275691986084,887.3656756570563,0.135894775390625,8.545893669128418,308025.59375,216.3867950439453,0.0007024961543278846
D:\DS107-ImageDetector\01-data\cleaned\fake\GVweHPWHZsE.png,fake,1,train,GVweHPWHZsE,896.0,896.0,1.0,1303495.0,1.623653489716199,59.19554138183594,60.98185729980469,56.08349609375,45.318851470947266,33.28410720825195,30.80890464782715,59.893798828125,35.19509590835906,81.86366271972656,57.21489839885688,30.011188507080078,6.891378402709961,1762.3732202909887,0.1642913818359375,11.710488319396973,93654.9140625,292.3456115722656,0.003121519190943248
D:\DS107-ImageDetector\01-data\cleaned\fake\GwSWQuLZY6M.png,fake,1,train,GwSWQuLZY6M,896.0,896.0,1.0,1291534.0,1.6087546835140305,56.07514953613281,62.862030029296875,63.423675537109375,48.66512680053711,45.789180755615234,45.3648796081543,60.903228759765625,46.308063788088496,66.66871643066406,41.05023474723541,13.884749412536621,7.049607276916504,1204.562759872526,0.0972137451171875,9.03207015991211,116716.4765625,194.0683135986328,0.0016627327975814571
D:\DS107-ImageDetector\01-data\cleaned\fake\hdQ9pzvHqw4.png,fake,1,train,hdQ9pzvHqw4,896.0,896.0,1.0,1100839.0,1.3712220483896684,135.87872314453125,147.33758544921875,148.12673950195312,79.58721160888672,71.90262603759766,83.86832427978516,144.0016632080078,75.21354880518192,55.45811462402344,44.53688098729206,24.70469093322754,7.597641944885254,538.6452019875869,0.0753936767578125,6.066956520080566,540948.3125,119.02000427246094,0.00022002102885284209
D:\DS107-ImageDetector\01-data\cleaned\fake\HdtIiGcIQtU.png,fake,1,train,HdtIiGcIQtU,896.0,896.0,1.0,1454117.0,1.8112705775669642,60.7850341796875,62.86383056640625,61.37858581542969,53.13645553588867,46.13433074951172,41.23728942871094,62.06877136230469,47.13231086947878,77.23786926269531,53.56694147394496,21.045061111450195,7.091982841491699,2457.875058429083,0.1878662109375,13.618131637573242,117640.9453125,379.9835510253906,0.003230028031617517
D:\DS107-ImageDetector\01-data\cleaned\fake\hfdjBTADtEg.png,fake,1,train,hfdjBTADtEg,896.0,896.0,1.0,1273395.0,1.5861604651626275,126.81326293945312,134.32493591308594,131.1041259765625,72.02531433105469,64.44859313964844,68.38878631591797,131.71351623535156,66.95192351734721,38.777679443359375,30.604599687896968,14.885906219482422,7.391075134277344,1512.839346540859,0.124725341796875,10.332954406738281,444753.6875,236.5905303955078,0.0005319585582873947
D:\DS107-ImageDetector\01-data\cleaned\fake\hh6JBitVyiA.png,fake,1,train,hh6JBitVyiA,896.0,896.0,1.0,1316544.0,1.639907525510204,70.76559448242188,65.4256591796875,58.7630615234375,44.853824615478516,41.887725830078125,38.502281188964844,66.25299072265625,42.04414072005289,49.24114990234375,34.22725637772439,18.103303909301758,7.087586879730225,2037.6917306743562,0.1432037353515625,11.966144561767578,121020.6484375,294.1258850097656,0.0024303776984110274
D:\DS107-ImageDetector\01-data\cleaned\fake\HJh2SWxCRJM.png,fake,1,train,HJh2SWxCRJM,896.0,896.0,1.0,1281227.0,1.5959161252391583,80.16519165039062,69.19084167480469,53.2457275390625,39.523109436035156,35.01020050048828,41.19215774536133,70.65487670898438,34.931960320429496,108.88494873046875,46.86510939167079,35.91717529296875,7.0235676765441895,1370.7915526889265,0.139251708984375,9.87346363067627,123985.78125,199.94358825683594,0.0016126332087520706
D:\DS107-ImageDetector\01-data\cleaned\fake\Hlrs97iHDi8.png,fake,1,train,Hlrs97iHDi8,896.0,896.0,1.0,880461.0,1.0967158103475765,66.84249877929688,78.89569091796875,76.503173828125,45.45847702026367,46.23229217529297,50.83430480957031,75.02285766601562,45.97132672489904,66.989501953125,27.541542656865065,19.3338623046875,7.078921318054199,360.94383738934994,0.0616912841796875,5.728878498077393,157592.953125,90.4503173828125,0.0005739489970155145
D:\DS107-ImageDetector\01-data\cleaned\fake\HW9J_3gezCQ.png,fake,1,train,HW9J_3gezCQ,896.0,896.0,1.0,1523807.0,1.8980775171396684,85.60627746582031,83.69061279296875,58.0245361328125,58.4742317199707,42.07545471191406,38.50959777832031,81.3380126953125,44.077734571071225,103.26541137695312,48.091452173260635,49.977516174316406,7.343202114105225,2338.540463592857,0.2287139892578125,13.262261390686035,168533.71875,392.88677978515625,0.002331205783027516
D:\DS107-ImageDetector\01-data\cleaned\fake\I4Srk12ojzk.png,fake,1,train,I4Srk12ojzk,896.0,896.0,1.0,1111591.0,1.3846149055325254,128.103271484375,129.7797088623047,127.06820678710938,56.74237823486328,54.78318405151367,55.741241455078125,128.976318359375,54.94582171063821,35.117767333984375,33.694397075519554,20.307884216308594,7.502851486206055,1876.1308131581172,0.1222076416015625,12.483245849609375,397834.0,345.1668701171875,0.0008676153122085564
D:\DS107-ImageDetector\01-data\cleaned\fake\I5CCoZlZzJM.png,fake,1,train,I5CCoZlZzJM,896.0,896.0,1.0,1154144.0,1.4376195790816326,102.93180847167969,103.42138671875,100.22837829589844,73.8858871459961,68.34526824951172,67.22950744628906,102.91281127929688,69.63128861672611,55.33122253417969,54.15185770702709,15.41403579711914,7.52407169342041,1481.6206782569643,0.1110687255859375,10.739659309387207,312513.09375,271.8602294921875,0.0008699162848826356
D:\DS107-ImageDetector\01-data\cleaned\fake\iFsd3oXTz6Q.png,fake,1,train,iFsd3oXTz6Q,896.0,896.0,1.0,1498971.0,1.867141412228954,105.28900146484375,101.974609375,89.4503173828125,66.13643646240234,64.53980255126953,66.24983215332031,101.54046630859375,64.96295339007813,57.288238525390625,38.313794595375455,19.58039665222168,7.513688564300537,3487.6655839213636,0.1839447021484375,15.342823028564453,289783.6875,478.8999328613281,0.0016526117704997166
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00000_GUK7SiQ5ZjI.png,fake,1,train,img_00000_GUK7SiQ5ZjI,896.0,896.0,1.0,1361677.0,1.6961258868781888,102.98965454101562,120.13682556152344,117.40904235839844,47.17279815673828,48.93273162841797,63.549896240234375,114.69557189941406,46.30084985648688,88.23359680175781,48.03637919953575,49.66659927368164,7.421689510345459,1761.896791951498,0.1051177978515625,11.503554344177246,309555.65625,275.0047302246094,0.000888385415262786
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00000_i-n4itGwsw4.png,fake,1,train,img_00000_i-n4itGwsw4,896.0,896.0,1.0,1136373.0,1.4154837472098214,114.86929321289062,112.89533996582031,104.5662841796875,39.33826446533203,37.161277770996094,37.67362594604492,112.53582763671875,37.61624314849916,26.844039916992188,22.40338241788678,14.537069320678711,7.062851905822754,878.762727411231,0.076446533203125,8.541674613952637,286561.21875,166.48904418945312,0.0005809894476150126
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00000_Kl3Hk_e0rpw.png,fake,1,train,img_00000_Kl3Hk_e0rpw,896.0,896.0,1.0,1054145.0,1.3130592813297195,126.24150085449219,125.57209777832031,121.99729919433594,73.59371948242188,71.2699966430664,74.86453247070312,125.36602783203125,71.59402490803565,47.56629943847656,42.72207602827498,27.061965942382812,7.835958480834961,1999.9469184072223,0.1397247314453125,12.520898818969727,421951.46875,362.85943603515625,0.0008599553809116766
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00000_SfmKd40Jn-Y.png,fake,1,train,img_00000_SfmKd40Jn-Y,896.0,896.0,1.0,1149826.0,1.4322410116390305,112.39166259765625,109.04840087890625,101.63029479980469,61.44798278808594,60.22397232055664,61.36478042602539,109.20330810546875,60.09976639063402,43.05516052246094,41.73621064754413,25.214590072631836,7.240015983581543,1233.4714747881517,0.1153106689453125,9.490891456604004,315732.46875,209.72972106933594,0.0006642640267554976
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00000_UCLea7teyh4.png,fake,1,train,img_00000_UCLea7teyh4,896.0,896.0,1.0,1132300.0,1.4104103555484695,47.58573913574219,43.01910400390625,36.80616760253906,47.27951431274414,41.03529357910156,31.29888916015625,43.658050537109375,38.71062470557765,56.31623840332031,58.05746729976667,44.17900085449219,6.750460624694824,798.7089694791939,0.09295654296875,7.940505027770996,67252.0859375,145.38218688964844,0.0021617498530043544
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00001_39SfSgMPx_w.png,fake,1,train,img_00001_39SfSgMPx_w,896.0,896.0,1.0,1310153.0,1.631946797273597,132.5547637939453,143.01318359375,124.93936157226562,55.489627838134766,55.09284210205078,78.06293487548828,137.82293701171875,56.36387174080748,83.08888244628906,53.97933327970877,40.084617614746094,7.653904914855957,1992.665011772653,0.1662750244140625,11.974564552307129,449974.4375,329.2045593261719,0.0007316072467475767
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00001_8-hEg1OuFn8.png,fake,1,train,img_00001_8-hEg1OuFn8,896.0,896.0,1.0,1311817.0,1.6340195013552297,80.07533264160156,98.26005554199219,100.73013305664062,55.55486297607422,53.19607925415039,55.173545837402344,93.10356140136719,53.18295926803879,75.64962768554688,59.04897083169427,30.688079833984375,7.381646156311035,1027.50898116827,0.08819580078125,8.49519157409668,233146.65625,179.7159881591797,0.0007708280746967478
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00001_g4q27u3aINU.png,fake,1,train,img_00001_g4q27u3aINU,896.0,896.0,1.0,1324890.0,1.6503034319196428,83.26852416992188,80.312744140625,73.50062561035156,65.35325622558594,55.60453796386719,51.59880447387695,80.42335510253906,56.1181966842739,75.02154541015625,57.87097543887154,39.67790603637695,7.485264778137207,2901.828290682053,0.1644744873046875,14.431857109069824,190642.4375,376.2738342285156,0.0019737149774351572
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00001_L72Cp0uBTC8.png,fake,1,train,img_00001_L72Cp0uBTC8,896.0,896.0,1.0,977391.0,1.217453314333546,150.837646484375,144.00457763671875,138.24154663085938,57.86872863769531,51.60185623168945,48.777076721191406,145.3910369873047,52.879719826296046,34.91436767578125,34.278584920414445,17.269838333129883,7.327849388122559,1337.6484802812338,0.1161651611328125,10.573698997497559,488145.84375,231.985595703125,0.0004752382892804672
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00002_BrlQlwOME3E.png,fake,1,train,img_00002_BrlQlwOME3E,896.0,896.0,1.0,1459076.0,1.817447584502551,113.64154052734375,106.48165893554688,96.70796203613281,78.25043487548828,78.56169891357422,79.99151611328125,107.51734924316406,77.99460996676015,66.80467224121094,59.823597624887284,30.30588150024414,7.146304130554199,3013.0121526343282,0.18682861328125,14.564509391784668,354165.84375,462.54656982421875,0.001306016878778152
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00002_EUwKsyPwSIE.png,fake,1,train,img_00002_EUwKsyPwSIE,896.0,896.0,1.0,1159725.0,1.4445713588169642,48.56153869628906,45.78016662597656,39.81561279296875,38.37638473510742,33.189308166503906,25.26808738708496,45.946441650390625,33.13915298930994,41.96528625488281,40.6719725485029,25.542402267456055,6.427948474884033,556.7633819298353,0.045166015625,6.788515567779541,63990.37890625,106.39099884033203,0.0016626092962535044
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00002_fj3ihxjJutU.png,fake,1,train,img_00002_fj3ihxjJutU,896.0,896.0,1.0,1146702.0,1.4283497090242347,103.55435180664062,112.87115478515625,105.87934875488281,51.29777526855469,51.62831497192383,54.196800231933594,109.29100036621094,50.57848601791095,54.78279113769531,48.95778145616834,30.36023712158203,7.541845798492432,794.5643573494162,0.158203125,8.343374252319336,294824.4375,189.75442504882812,0.0006436183738969117
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00003_zOPHwEVE6Rk.png,fake,1,train,img_00003_zOPHwEVE6Rk,896.0,896.0,1.0,1024412.0,1.2760233976403061,50.758544921875,39.29449462890625,33.11485290527344,39.60681915283203,32.342857360839844,32.11521911621094,42.02604675292969,33.58951021078531,96.39309692382812,54.36165299511423,26.687477111816406,6.534482955932617,516.6964631767478,0.050750732421875,6.29934024810791,57920.453125,85.26365661621094,0.001472082002400533
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00004_5A_FftG3hD0.png,fake,1,train,img_00004_5A_FftG3hD0,896.0,896.0,1.0,1662258.0,2.070534219547194,51.76377868652344,62.06089782714844,58.33453369140625,39.59870147705078,32.628623962402344,42.46257019042969,58.559051513671875,33.808277473300855,104.13217163085938,46.43955217008076,29.17266845703125,6.917118072509766,2670.7430862688925,0.248077392578125,13.24755859375,87082.859375,361.7552490234375,0.004154149870821189
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00004_i1lKtw38PG4.png,fake,1,train,img_00004_i1lKtw38PG4,896.0,896.0,1.0,1431133.0,1.7826413524394134,97.861083984375,87.57260131835938,70.22807312011719,81.6004638671875,74.92561340332031,70.91844177246094,88.67503356933594,75.92208926361253,85.90852355957031,48.78186442953958,33.59883499145508,7.239657402038574,2587.2058845104184,0.1584930419921875,13.684712409973145,272876.1875,392.21917724609375,0.001437352159011967
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00004_Lai59ZwLNBw.png,fake,1,train,img_00004_Lai59ZwLNBw,896.0,896.0,1.0,1177502.0,1.4667146643813775,67.08894348144531,71.02632141113281,71.47425842285156,52.5618896484375,53.5887565612793,52.797325134277344,69.88778686523438,52.69768642502512,46.41410827636719,34.537163334244234,19.587427139282227,7.092745780944824,1529.7527619563043,0.1346588134765625,11.225203514099121,152089.421875,288.55828857421875,0.0018972936119867787
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00004_v0_AV1sgj4k.png,fake,1,train,img_00004_v0_AV1sgj4k,1024.0,656.0,1.5609756097560976,934355.0,1.3909391077553355,149.23890686035156,151.96896362304688,151.5413055419922,60.29053497314453,62.66321563720703,72.37896728515625,151.0920350609756,60.25096546113407,70.24213986280488,60.01596872225747,48.43086624145508,7.509639263153076,2080.155548176831,0.09949028201219512,11.692130088806152,562877.6875,238.0733184814453,0.0004229574626395918
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00005_hgH21C7PhHo.png,fake,1,train,img_00005_hgH21C7PhHo,896.0,896.0,1.0,1325278.0,1.6507867307079083,115.33050537109375,93.80880737304688,73.32185363769531,70.59797668457031,47.110939025878906,37.93463134765625,97.90762329101562,51.26499797687529,87.71566772460938,53.85455879776291,59.50840377807617,7.528263092041016,1529.581105226418,0.1326446533203125,10.195744514465332,247370.015625,207.5654296875,0.0008390888813385933
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00005_RHCfWk-4Nfw.png,fake,1,train,img_00005_RHCfWk-4Nfw,896.0,896.0,1.0,1153855.0,1.437259596221301,62.088165283203125,64.70555114746094,69.671875,57.39984130859375,61.979270935058594,65.9461898803711,64.49012756347656,58.63063026998183,95.73422241210938,64.58190575347199,43.88829040527344,7.311267852783203,1394.9035370571073,0.1508331298828125,10.886456489562988,150129.796875,320.7592468261719,0.0021365461987084334
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00006_UAvv38FnC1E.png,fake,1,train,img_00006_UAvv38FnC1E,896.0,896.0,1.0,1310585.0,1.6324849031409439,119.91531372070312,110.5936279296875,96.30863952636719,70.00312042236328,58.313907623291016,64.92861938476562,111.75471496582031,59.45189999085408,96.53269958496094,62.80746441899245,55.20964050292969,7.5389909744262695,2053.68105534371,0.169830322265625,12.766036033630371,322628.0,370.060791015625,0.0011470200696021844
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00007_79vZfv7BXQs.png,fake,1,train,img_00007_79vZfv7BXQs,896.0,896.0,1.0,1005926.0,1.2529969507334184,107.07402038574219,107.36488342285156,107.41825866699219,75.91609191894531,75.95038604736328,75.86495208740234,107.36433410644531,75.94992963821943,2.5209197998046875,8.614445356915827,0.7782471179962158,7.796273708343506,2695.3334624876734,0.174468994140625,15.699583053588867,342953.75,671.3936767578125,0.0019576799401021068
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00007_hPKY0MtG1eE.png,fake,1,train,img_00007_hPKY0MtG1eE,896.0,896.0,1.0,1369613.0,1.7060110909598214,65.73011779785156,66.12892150878906,66.48794555664062,48.57761001586914,49.59648132324219,49.21079635620117,66.05520629882812,48.63379615339481,54.50575256347656,46.28760081936729,20.503273010253906,7.341801166534424,2743.4908213259187,0.1753082275390625,14.170519828796387,130578.171875,407.5495300292969,0.003121115299572467
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00007_IETChWheoY0.png,fake,1,train,img_00007_IETChWheoY0,1024.0,856.0,1.1962616822429906,1187730.0,1.3550146940712617,77.68339538574219,87.6662368774414,85.73698425292969,71.88961029052734,57.660648345947266,50.42933654785156,84.45829074182242,60.33889256779087,119.68886901285046,95.0695044575023,28.51226806640625,7.379136562347412,2724.4652473195815,0.15891501168224298,15.006006240844727,222269.21875,490.8553771972656,0.0022083821590669246
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00008_JJklmFkrGag.png,fake,1,train,img_00008_JJklmFkrGag,896.0,896.0,1.0,1065856.0,1.3276466836734695,82.70280456542969,106.67660522460938,132.4419708251953,40.19757843017578,50.49260330200195,66.53108215332031,102.43913269042969,48.29635704949864,100.3013916015625,32.35463870557857,44.335697174072266,7.457459449768066,1214.052668905817,0.1019287109375,9.733015060424805,259956.25,208.4409637451172,0.0008018309378793899
